Date,Open,High,Low,Close,Adj Close,Volume
2019-02-28,534.9749755859375,534.9749755859375,523.8499755859375,526.9500122070312,463.19488525390625,6661660
2019-03-01,527.5,530.7000122070312,521.875,526.2999877929688,462.6234130859375,2295910
2019-03-05,528.8499755859375,529.9000244140625,522.5999755859375,526.2750244140625,462.6014404296875,2117558
2019-03-06,530.2999877929688,531.0,519.2999877929688,521.625,458.5140686035156,2807252
2019-03-07,523.7999877929688,525.25,516.0,517.2750244140625,454.6903991699219,2073614
2019-03-08,514.7000122070312,514.9749755859375,503.0,504.5249938964844,443.48297119140625,3176094
2019-03-11,503.5,510.875,500.5,502.20001220703125,441.4393005371094,4547588
2019-03-12,503.54998779296875,509.75,500.0249938964844,506.67498779296875,445.3728332519531,4902188
2019-03-13,509.3500061035156,521.5,507.04998779296875,514.1749877929688,451.96539306640625,6803340
2019-03-14,517.5,520.2750244140625,502.04998779296875,503.375,442.47210693359375,3793832
2019-03-15,506.0,516.9249877929688,504.3999938964844,514.6500244140625,452.3829650878906,5207688
2019-03-18,516.0499877929688,519.9749755859375,505.95001220703125,506.625,445.328857421875,1690728
2019-03-19,510.04998779296875,521.0,506.54998779296875,518.0999755859375,455.4154968261719,3242552
2019-03-20,521.0,527.25,515.75,518.9749755859375,456.1846008300781,4408802
2019-03-22,519.0,524.0,509.0,512.4249877929688,450.4271545410156,5237090
2019-03-25,514.5,514.5,505.92498779296875,508.82501220703125,447.26275634765625,3055910
2019-03-26,506.67498779296875,521.9000244140625,505.75,517.2999877929688,454.7122802734375,3311446
2019-03-27,510.0,528.1749877929688,510.0,521.5750122070312,458.4700927734375,2911690
2019-03-28,525.7000122070312,544.1749877929688,525.0,541.4500122070312,475.9405212402344,8627614
2019-04-01,545.0,560.0,541.0250244140625,555.375,488.1806640625,4617730
2019-04-02,555.0,560.0,546.25,551.2999877929688,484.59869384765625,2787844
2019-04-03,551.2999877929688,566.6500244140625,545.7750244140625,560.2999877929688,492.50982666015625,5296628
2019-04-04,559.0,559.0250244140625,540.75,549.0250244140625,482.59906005859375,8444208
2019-04-05,545.1749877929688,552.3250122070312,542.75,546.4000244140625,480.29156494140625,3409044
2019-04-08,547.5,550.5,540.4749755859375,548.1749877929688,481.851806640625,4027848
2019-04-09,548.1749877929688,564.4249877929688,548.0999755859375,559.0750122070312,491.43304443359375,6500982
2019-04-10,560.0,562.6500244140625,548.0999755859375,549.3499755859375,482.8846130371094,4826866
2019-04-11,546.1500244140625,550.5499877929688,542.5,544.4249877929688,478.55548095703125,3035580
2019-04-12,544.4000244140625,550.4249877929688,538.2999877929688,541.7249755859375,476.1821594238281,2839484
2019-04-15,544.5,554.0,542.5,551.625,484.8843688964844,3868302
2019-04-16,554.75,558.125,551.1749877929688,553.5250244140625,486.5546569824219,2401182
2019-04-18,554.0,561.9500122070312,545.25,551.3250122070312,484.6207580566406,4055238
2019-04-22,551.75,557.1500244140625,547.5,550.5499877929688,483.93939208984375,2230516
2019-04-23,551.2999877929688,555.9749755859375,548.2999877929688,551.0,484.3351135253906,2135528
2019-04-24,551.5,571.0499877929688,548.4249877929688,569.4749755859375,500.57470703125,5681646
2019-04-25,570.5,575.7000122070312,564.5250244140625,566.8499755859375,498.2672424316406,5361098
2019-04-26,570.0,584.9249877929688,567.5,569.875,500.9263000488281,3465934
2019-04-30,570.0250244140625,593.7999877929688,570.0,591.6749877929688,520.0887451171875,8310400
2019-05-02,585.0,590.25,578.25,580.0250244140625,509.8482360839844,4226194
2019-05-03,572.0,574.5750122070312,563.125,571.5250244140625,502.37677001953125,5710316
2019-05-06,569.9500122070312,572.2000122070312,564.0250244140625,568.0250244140625,499.30023193359375,2827130
2019-05-07,568.6749877929688,575.0,558.0,565.875,497.4103088378906,4689204
2019-05-08,566.0,570.0,561.2000122070312,566.2999877929688,497.7837219238281,2987822
2019-05-09,562.25,572.5,555.0499877929688,568.2999877929688,499.54205322265625,4962690
2019-05-10,555.5,555.5,536.4000244140625,543.3250122070312,477.58856201171875,15535450
2019-05-13,544.1500244140625,550.375,539.0,541.8250122070312,476.27001953125,3368062
2019-05-14,541.8250122070312,541.8250122070312,528.5,533.9249877929688,469.32586669921875,4388014
2019-05-15,536.4749755859375,543.25,531.4249877929688,533.7249755859375,469.1501159667969,3240598
2019-05-16,539.9500122070312,540.2249755859375,528.0250244140625,536.125,472.144287109375,2226902
2019-05-17,537.5250244140625,538.5,529.875,531.3499755859375,467.9391174316406,2780046
2019-05-20,532.5,541.9000244140625,525.625,536.7750244140625,472.7167663574219,2380474
2019-05-21,535.7000122070312,537.0,526.3250122070312,528.0499877929688,465.0329895019531,1613426
2019-05-22,528.5,537.5,526.8499755859375,530.5,467.19061279296875,3424864
2019-05-23,532.0,535.5,525.125,533.2000122070312,469.5683898925781,3884200
2019-05-24,535.5,537.0,527.0499877929688,532.9749755859375,469.3701477050781,4340468
2019-05-27,536.0,540.5,529.0999755859375,532.0999755859375,468.5997009277344,3164414
2019-05-28,535.5,544.9749755859375,527.625,535.6500244140625,471.7260437011719,10631688
2019-05-29,535.7000122070312,547.5,534.0999755859375,542.5,477.7584228515625,4354812
2019-05-30,544.0,549.1749877929688,534.0,539.0999755859375,474.7642517089844,4745448
2019-05-31,542.5,549.7000122070312,540.0250244140625,546.2750244140625,481.0829772949219,4255094
2019-06-03,549.4249877929688,559.5,543.5750122070312,557.5999755859375,491.0565490722656,3400394
2019-06-04,556.2000122070312,556.7000122070312,540.5,542.9249877929688,478.1327819824219,4128970
2019-06-06,545.0,550.5750122070312,537.7750244140625,539.5999755859375,475.2045593261719,4701806
2019-06-07,541.5,543.5999755859375,535.625,539.7999877929688,475.3807373046875,3272806
2019-06-10,543.4500122070312,550.9000244140625,540.7000122070312,545.5999755859375,480.488525390625,2056008
2019-06-11,550.0,558.4749755859375,546.9500122070312,553.9500122070312,487.842041015625,6485078
2019-06-12,553.5,555.0,545.6500244140625,554.0499877929688,487.93017578125,3136202
2019-06-13,551.5,553.0499877929688,546.5,550.4500122070312,484.7597351074219,3951850
2019-06-14,546.5499877929688,551.1749877929688,542.0,543.5,478.6392517089844,3467872
2019-06-17,542.0,543.8499755859375,535.75,537.4500122070312,473.3111877441406,2487348
2019-06-18,537.4500122070312,547.0750122070312,537.3250122070312,544.7999877929688,479.7841491699219,1412162
2019-06-19,545.0499877929688,548.2999877929688,538.9000244140625,542.0499877929688,477.36224365234375,2437878
2019-06-20,535.0,545.5,532.8250122070312,543.6749877929688,478.7933044433594,1895088
2019-06-21,546.25,546.3250122070312,535.5750122070312,538.125,473.90557861328125,4695110
2019-06-24,539.5,542.0250244140625,534.0499877929688,538.9500122070312,474.6321105957031,1350104
2019-06-25,538.9500122070312,540.5499877929688,530.0750122070312,539.5,475.1165771484375,2203934
2019-06-26,536.0999755859375,546.3250122070312,536.0999755859375,539.375,475.0065002441406,3277734
2019-06-27,537.1500244140625,542.0250244140625,529.9749755859375,531.375,467.9612121582031,2776050
2019-06-28,535.3499755859375,537.9749755859375,529.3499755859375,532.3250122070312,468.79779052734375,2829874
2019-07-01,533.625,534.9500122070312,523.6749877929688,524.5499877929688,461.9506530761719,2467696
2019-07-02,526.5,532.3250122070312,521.5,530.0,466.7503356933594,2014050
2019-07-03,530.5,532.375,523.7999877929688,525.5999755859375,462.8753356933594,1213340
2019-07-04,524.3499755859375,525.5999755859375,516.9000244140625,520.375,458.2738342285156,2553038
2019-07-05,521.9500122070312,524.5,506.32501220703125,508.20001220703125,447.5518798828125,2514352
2019-07-08,505.5,522.9000244140625,505.0249938964844,519.5250244140625,457.5254211425781,4008224
2019-07-09,516.7249755859375,523.9000244140625,504.0,510.375,449.46728515625,3205934
2019-07-10,507.0,517.5,506.54998779296875,509.45001220703125,448.6527099609375,1731600
2019-07-11,513.9000244140625,513.9000244140625,507.5249938964844,510.3999938964844,449.4892883300781,1550706
2019-07-12,508.0249938964844,514.8499755859375,504.5,511.95001220703125,450.8543395996094,2903286
2019-07-15,517.2249755859375,519.0,510.0,513.75,452.4395751953125,2633206
2019-07-16,515.9500122070312,516.0750122070312,506.7250061035156,509.82501220703125,448.9830017089844,3450502
2019-07-17,512.2000122070312,521.5,510.45001220703125,520.375,458.2738342285156,2291110
2019-07-18,516.7000122070312,518.5,508.0,509.2749938964844,448.4986267089844,2608300
2019-07-19,512.0,515.4000244140625,504.6000061035156,507.79998779296875,447.19964599609375,2139624
2019-07-22,507.79998779296875,513.625,501.625,509.4750061035156,448.6746520996094,1902156
2019-07-23,510.32501220703125,512.9749755859375,503.57501220703125,505.4750061035156,445.1520690917969,2011658
2019-07-24,504.9750061035156,512.4249877929688,500.75,510.6499938964844,449.7094421386719,2384560
2019-07-25,510.54998779296875,513.8250122070312,501.5,505.6499938964844,445.3061828613281,6042040
2019-07-26,503.8500061035156,506.04998779296875,498.70001220703125,500.7250061035156,440.9688720703125,2332384
2019-07-29,502.5,512.0,502.0,507.7250061035156,447.1335144042969,1825826
2019-07-30,507.5,513.6749877929688,505.3999938964844,511.79998779296875,450.7222900390625,2134474
2019-07-31,511.25,518.9500122070312,501.4750061035156,517.2750244140625,455.5439147949219,3714036
2019-08-01,514.5750122070312,521.2249755859375,507.54998779296875,510.7749938964844,449.81951904296875,3490012
2019-08-02,508.5,508.95001220703125,496.5,505.25,444.95391845703125,3544858
2019-08-05,501.70001220703125,508.5,498.54998779296875,505.54998779296875,445.2181701660156,2687280
2019-08-06,505.54998779296875,518.5,501.6000061035156,512.0999755859375,450.9864501953125,3174832
2019-08-07,512.5750122070312,522.9500122070312,508.2250061035156,511.32501220703125,450.303955078125,3967844
2019-08-08,517.9749755859375,547.5,514.0250244140625,544.125,479.1895446777344,12493298
2019-08-09,542.4000244140625,551.2249755859375,538.9000244140625,543.1500244140625,478.3310546875,5645698
2019-08-13,545.9500122070312,545.9500122070312,533.6749877929688,536.25,472.2543640136719,2507610
2019-08-14,534.5750122070312,541.7000122070312,528.7249755859375,538.0750122070312,474.7469177246094,2803920
2019-08-16,538.4500122070312,538.4500122070312,525.25,531.375,468.8354797363281,3108220
2019-08-19,532.7999877929688,538.9749755859375,528.8250122070312,532.0250244140625,469.40899658203125,1682212
2019-08-20,533.9500122070312,545.4000244140625,532.5499877929688,542.0,478.20989990234375,4282308
2019-08-21,541.4749755859375,541.7750244140625,533.0250244140625,535.0750122070312,472.10003662109375,2555246
2019-08-22,535.25,543.1749877929688,528.0250244140625,539.4500122070312,475.96014404296875,2580980
2019-08-23,539.5,548.7249755859375,538.7999877929688,543.5,479.53350830078125,3319154
2019-08-26,545.7999877929688,548.0,531.8250122070312,546.4249877929688,482.1142272949219,2314884
2019-08-27,549.5,550.0,531.9000244140625,546.5499877929688,482.2244873046875,6604388
2019-08-28,548.5,565.0,546.1500244140625,561.9749755859375,495.8340148925781,6985284
2019-08-29,556.5,562.8499755859375,555.0,558.875,493.0989685058594,2948038
2019-08-30,557.8499755859375,557.9000244140625,541.5999755859375,550.1749877929688,485.4228210449219,6738070
2019-09-03,553.5,565.2999877929688,551.4249877929688,554.1749877929688,488.9519958496094,4086894
2019-09-04,556.1749877929688,564.25,551.9500122070312,562.8250122070312,496.5840148925781,2425690
2019-09-05,562.7249755859375,562.7249755859375,551.875,555.9749755859375,490.5401611328125,2775294
2019-09-06,557.75,560.5750122070312,548.4749755859375,550.2000122070312,485.4448547363281,2075686
2019-09-09,551.0,551.0,540.5,542.2000122070312,478.386474609375,3521728
2019-09-11,544.0,547.0,526.2999877929688,528.8499755859375,466.6076354980469,5325506
2019-09-12,528.5,532.2249755859375,524.0,527.4500122070312,465.3724365234375,4064734
2019-09-13,527.4500122070312,535.0,526.9500122070312,534.25,471.3721008300781,3091588
2019-09-16,535.0,539.4749755859375,528.5,534.9500122070312,471.98980712890625,3888868
2019-09-17,534.5,534.5,523.2750244140625,527.9249877929688,465.79156494140625,3815108
2019-09-18,529.8250122070312,533.4749755859375,525.3250122070312,529.2249755859375,466.93853759765625,2572672
2019-09-19,529.0,529.0,516.125,524.7750244140625,463.0122985839844,3762272
2019-09-20,526.0,531.7750244140625,518.6500244140625,524.5499877929688,462.813720703125,5736082
2019-09-23,531.5,531.5,508.5,516.4500122070312,455.6670837402344,4733492
2019-09-24,511.6000061035156,525.8499755859375,511.5,523.7000122070312,462.0637512207031,5614452
2019-09-25,524.75,531.0,522.0999755859375,526.9249877929688,464.9091491699219,4312820
2019-09-26,527.0,527.7750244140625,516.625,522.5750122070312,461.07122802734375,6062076
2019-09-27,522.75,526.7999877929688,517.0499877929688,520.5250244140625,459.26251220703125,4458334
2019-09-30,522.0,548.25,521.5250244140625,540.2999877929688,476.7100830078125,8559586
2019-10-01,540.5,540.5,526.5999755859375,529.7750244140625,467.423828125,4190696
2019-10-03,529.0,545.0,527.0750122070312,538.4000244140625,475.03369140625,3435302
2019-10-04,538.0,540.9000244140625,532.3250122070312,539.5499877929688,476.0483093261719,2694188
2019-10-07,542.875,545.5,534.4500122070312,537.2000122070312,473.9748840332031,1910498
2019-10-09,535.0250244140625,536.9749755859375,520.0750122070312,525.5499877929688,463.69598388671875,3750540
2019-10-10,525.5250244140625,533.0499877929688,520.7000122070312,531.75,469.16632080078125,2707552
2019-10-11,525.0,545.0,524.0,539.75,476.22479248046875,4312780
2019-10-14,541.2000122070312,549.9000244140625,537.0,543.4000244140625,479.4452209472656,2781204
2019-10-15,544.5499877929688,549.5750122070312,539.7249755859375,542.25,478.4305114746094,3002070
2019-10-16,544.5,553.5,541.5499877929688,550.4500122070312,485.6654052734375,3018788
2019-10-17,550.0,551.0999755859375,542.2750244140625,546.5250244140625,482.20257568359375,1552278
2019-10-18,547.4749755859375,552.7249755859375,544.2000122070312,547.75,483.2833251953125,1647630
2019-10-22,545.0999755859375,547.9500122070312,525.75,532.2249755859375,469.5854797363281,5502486
2019-10-23,535.0,551.9749755859375,534.0,547.5750122070312,483.12884521484375,7829074
2019-10-24,577.5499877929688,579.5,555.25,559.5250244140625,493.67236328125,13502160
2019-10-25,560.5,568.625,549.0499877929688,567.0250244140625,500.2896423339844,4587220
2019-10-27,569.0,569.8250122070312,562.5499877929688,565.25,498.7236022949219,303910
2019-10-29,565.4500122070312,572.9249877929688,563.9749755859375,569.875,502.8041687011719,3218206
2019-10-30,575.0,575.0,569.0999755859375,573.375,505.8923034667969,2441752
2019-10-31,572.875,585.0,569.2750244140625,581.375,513.846923828125,5848998
2019-11-01,579.4500122070312,583.5,571.7000122070312,576.0,509.09625244140625,2131710
2019-11-04,580.0250244140625,583.1500244140625,576.0250244140625,577.9500122070312,510.81976318359375,3022168
2019-11-05,578.0499877929688,580.2999877929688,571.6749877929688,579.3499755859375,512.05712890625,2878100
2019-11-06,580.0,580.0250244140625,570.5999755859375,574.1749877929688,507.4832458496094,4576658
2019-11-07,574.5,577.0999755859375,568.0499877929688,574.2249755859375,507.5274658203125,2538638
2019-11-08,574.1749877929688,582.2000122070312,573.0499877929688,575.0499877929688,508.2565612792969,4026580
2019-11-11,575.0,576.8499755859375,565.0999755859375,572.9749755859375,506.4226989746094,1906640
2019-11-13,575.0,578.0499877929688,567.3499755859375,569.2999877929688,503.1745300292969,3378350
2019-11-14,570.75,578.7000122070312,567.5499877929688,573.9000244140625,507.240234375,2540924
2019-11-15,575.4749755859375,579.9000244140625,570.0,571.1500244140625,504.8096618652344,3061712
2019-11-18,574.0,574.8499755859375,569.4000244140625,570.5499877929688,504.2791748046875,2484314
2019-11-19,569.5,571.75,564.3250122070312,567.3250122070312,501.4288330078125,2365020
2019-11-20,567.5,568.8499755859375,562.75,566.4000244140625,500.611328125,2225036
2019-11-21,569.2999877929688,574.25,565.7750244140625,568.2999877929688,502.2906799316406,3876184
2019-11-22,565.2249755859375,567.4749755859375,554.4749755859375,557.375,492.6346435546875,2597928
2019-11-25,558.5,563.0499877929688,553.0250244140625,562.375,497.05389404296875,1693202
2019-11-26,563.25,567.25,549.2249755859375,554.0250244140625,489.6737976074219,6459924
2019-11-27,554.5,567.2000122070312,554.5,564.125,498.60052490234375,3354312
2019-11-28,569.5,571.7000122070312,562.75,566.3250122070312,500.5450744628906,2413116
2019-11-29,568.0,568.4249877929688,562.5499877929688,563.8250122070312,498.33538818359375,2387702
2019-12-02,569.5,569.5,561.75,562.6500244140625,497.2969970703125,2995916
2019-12-03,564.9749755859375,565.5,560.5,562.2750244140625,496.96551513671875,3567662
2019-12-04,563.5,565.0,558.2249755859375,562.75,497.38519287109375,5903136
2019-12-05,563.7999877929688,567.6500244140625,557.1500244140625,560.9000244140625,495.750244140625,2683884
2019-12-06,563.9000244140625,567.0499877929688,558.6500244140625,560.2999877929688,495.21978759765625,1659752
2019-12-09,562.5499877929688,563.2000122070312,547.0,552.0499877929688,487.92816162109375,2192234
2019-12-10,552.0499877929688,554.9000244140625,541.7999877929688,544.4500122070312,481.2109069824219,1628853
2019-12-11,545.0,549.9000244140625,539.4500122070312,543.7999877929688,480.6363525390625,2387958
2019-12-12,547.2999877929688,547.7999877929688,535.0499877929688,536.3499755859375,474.0517272949219,2061911
2019-12-13,538.0,545.0,536.7999877929688,543.1500244140625,480.0619201660156,2889796
2019-12-16,546.0,554.9500122070312,545.0499877929688,552.2000122070312,488.0606994628906,4590144
2019-12-17,555.5,559.0,552.5,557.75,492.966064453125,3852266
2019-12-18,560.0,566.9500122070312,559.0,564.7000122070312,499.1087646484375,4618387
2019-12-19,565.5,574.0,564.75,569.5,503.3511962890625,3465644
2019-12-20,573.5,573.75,565.5,569.9000244140625,503.70489501953125,3135806
2019-12-23,567.5,575.5499877929688,566.5499877929688,570.9500122070312,504.63287353515625,1591463
2019-12-24,572.0,572.6500244140625,559.2999877929688,560.5499877929688,495.44085693359375,2354963
2019-12-26,561.6500244140625,565.0,559.5499877929688,560.5,495.3965759277344,1848547
2019-12-27,562.9500122070312,569.0,557.0,567.5499877929688,501.6278076171875,2786795
2019-12-30,567.0,577.5,564.25,569.2999877929688,503.1745300292969,1800754
2019-12-31,569.0999755859375,571.5,565.0499877929688,568.0999755859375,502.11383056640625,1838808
2020-01-01,569.4000244140625,572.9000244140625,566.8499755859375,571.9500122070312,505.5166320800781,918373
2020-01-02,572.5499877929688,575.0,570.5,573.5499877929688,506.9308166503906,1075642
2020-01-03,574.0,588.5,572.8499755859375,585.0499877929688,517.0950927734375,3269446
